query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
ARO:3001651	WP_063861036.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001652	WP_063861037.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001653	WP_032030965.1	1.0	274	0	0	1	274	1	274	8.201e-185	566
ARO:3001654	WP_063861042.1	1.0	275	0	0	1	275	1	275	1.74e-185	568
ARO:3001655	WP_063861039.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001656	WP_039099030.1	1.0	274	0	0	1	274	1	274	4.448e-183	561
ARO:3001657	WP_063861179.1	1.0	274	0	0	1	274	1	274	9.886000000000001e-183	560
ARO:3001658	WP_063861185.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001659	WP_063861191.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001660	WP_063861208.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001661	WP_063861213.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001662	WP_063861121.1	1.0	280	0	0	1	280	1	280	1.8279999999999999e-187	574
ARO:3001663	WP_063861093.1	1.0	275	0	0	1	275	1	275	9.439000000000002e-184	563
ARO:3001664	WP_063861567.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001665	WP_063861547.1	1.0	274	0	0	1	274	1	274	4.448e-183	561
ARO:3001666	WP_063861553.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001667	WP_063861560.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001668	WP_063861765.1	1.0	274	0	0	1	274	1	274	8.201e-185	566
ARO:3001669	WP_001022758.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001670	WP_063862128.1	1.0	275	0	0	1	275	1	275	3.868e-185	567
ARO:3001671	WP_063864111.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001672	WP_004738885.1	1.0	274	0	0	1	274	1	274	8.201e-185	566
ARO:3001673	WP_063862402.1	1.0	274	0	0	1	274	1	274	3.69e-185	567
ARO:3001674	WP_063862408.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001675	WP_063862420.1	1.0	274	0	0	1	274	1	274	2.001e-183	562
ARO:3001676	WP_000854009.1	1.0	276	0	0	1	276	1	276	2.414e-182	559
ARO:3001677	WP_063862170.1	1.0	276	0	0	1	276	1	276	2.414e-182	559
ARO:3001678	WP_000854010.1	1.0	276	0	0	1	276	1	276	2.414e-182	559
ARO:3001679	WP_057066208.1	1.0	274	0	0	1	274	1	274	3.69e-185	567
ARO:3001680	WP_001022756.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001681	WP_005220450.1	1.0	276	0	0	1	276	1	276	2.199e-183	562
ARO:3001682	WP_033841866.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001683	WP_001021787.1	1.0	274	0	0	1	274	1	274	8.201e-185	566
ARO:3001684	WP_063862598.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001685	WP_031976872.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001686	WP_063862603.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001687	WP_063862605.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001688	WP_001021778.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001689	WP_032495764.1	1.0	275	0	0	1	275	1	275	9.439000000000002e-184	563
ARO:3001690	WP_063862440.1	1.0	275	0	0	1	275	1	275	4.2470000000000005e-184	564
ARO:3001691	WP_063861837.1	1.0	276	0	0	1	276	1	276	8.208999999999999e-186	569
ARO:3001692	WP_063861840.1	1.0	276	0	0	1	276	1	276	3.694e-186	570
ARO:3001693	WP_063862119.1	1.0	276	0	0	1	276	1	276	3.694e-186	570
ARO:3001694	WP_063862441.1	1.0	276	0	0	1	276	1	276	1.825e-185	568
ARO:3001695	WP_005104969.1	1.0	273	0	0	1	273	1	273	5.616e-180	552
ARO:3001702	WP_063861038.1	1.0	273	0	0	1	273	1	273	3.865e-184	564
ARO:3001703	WP_063864539.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001704	WP_032491656.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001705	WP_000713530.1	1.0	275	0	0	1	275	1	275	4.2470000000000005e-184	564
ARO:3001707	WP_005025422.1	1.0	273	0	0	1	273	1	273	8.590000000000001e-184	563
ARO:3001709	WP_063861266.1	1.0	275	0	0	1	275	1	275	4.2470000000000005e-184	564
ARO:3001710	WP_063861666.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001711	WP_063861677.1	1.0	274	0	0	1	274	1	274	2.001e-183	562
ARO:3001712	WP_005047495.1	1.0	273	0	0	1	273	1	273	1.909e-183	562
ARO:3001713	WP_008942158.1	1.0	275	0	0	1	275	1	275	1.74e-185	568
ARO:3001714	WP_063861712.1	1.0	275	0	0	1	275	1	275	1.74e-185	568
ARO:3001715	WP_001021784.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001716	WP_004715243.1	1.0	274	0	0	1	274	1	274	8.201e-185	566
ARO:3001717	WP_005111033.1	1.0	274	0	0	1	274	1	274	1.66e-185	568
ARO:3001718	WP_005132156.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001719	WP_002133528.1	1.0	274	0	0	1	274	1	274	9.005e-184	563
ARO:3001720	WP_005087154.1	1.0	275	0	0	1	275	1	275	1.74e-185	568
ARO:3001721	WP_005088661.1	1.0	275	0	0	1	275	1	275	3.868e-185	567
ARO:3001722	WP_004878009.1	1.0	275	0	0	1	275	1	275	1.74e-185	568
ARO:3001723	WP_005041180.1	1.0	273	0	0	1	273	1	273	2.0960000000000002e-182	559
ARO:3001724	WP_003651390.1	1.0	273	0	0	1	273	1	273	4.2430000000000004e-183	561
ARO:3001725	WP_016138346.1	1.0	273	0	0	1	273	1	273	1.035e-181	557
ARO:3001726	WP_016141238.1	1.0	273	0	0	1	273	1	273	1.739e-184	565
ARO:3001727	WP_016145058.1	1.0	273	0	0	1	273	1	273	4.2430000000000004e-183	561
ARO:3001728	WP_005076320.1	1.0	273	0	0	1	273	1	273	3.865e-184	564
ARO:3001729	WP_005069609.1	1.0	273	0	0	1	273	1	273	1.739e-184	565
ARO:3001730	WP_004725235.1	1.0	281	0	0	1	281	1	281	7.154e-190	581
ARO:3001731	WP_004816501.1	1.0	281	0	0	1	281	1	281	7.154e-190	581
ARO:3001732	WP_004814035.1	1.0	276	0	0	1	276	1	276	9.895e-184	563
ARO:3001733	WP_004897444.1	1.0	276	0	0	1	276	1	276	9.895e-184	563
ARO:3001734	WP_004683508.1	1.0	279	0	0	1	279	1	279	3.8759999999999996e-187	573
ARO:3001735	WP_004977701.1	1.0	275	0	0	1	275	1	275	8.598e-185	566
ARO:3001736	WP_004697403.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001737	WP_004728961.1	1.0	276	0	0	1	276	1	276	2.651e-181	556
ARO:3001738	WP_004647119.1	1.0	276	0	0	1	276	1	276	2.651e-181	556
ARO:3001739	WP_005245537.1	1.0	276	0	0	1	276	1	276	2.414e-182	559
ARO:3001740	WP_005268230.1	1.0	276	0	0	1	276	1	276	2.414e-182	559
ARO:3001741	WP_004657207.1	1.0	280	0	0	1	280	1	280	3.7009999999999995e-188	576
ARO:3001742	WP_032865068.1	1.0	278	0	0	1	278	1	278	1.663e-187	574
ARO:3001743	WP_005201559.1	1.0	280	0	0	1	280	1	280	8.224999999999999e-188	575
ARO:3001746	WP_005185807.1	1.0	278	0	0	1	278	1	278	1.826e-186	571
ARO:3001747	WP_005209448.1	1.0	278	0	0	1	278	1	278	2.005e-185	568
ARO:3001748	WP_032877719.1	1.0	278	0	0	1	278	1	278	4.456e-185	567
ARO:3001749	WP_004776204.1	1.0	278	0	0	1	278	1	278	8.216999999999999e-187	572
ARO:3001750	WP_005260134.1	1.0	278	0	0	1	278	1	278	8.216999999999999e-187	572
ARO:3001751	WP_004650739.1	1.0	284	0	0	1	284	1	284	1.384e-192	589
ARO:3001752	WP_005227858.1	1.0	285	0	0	1	285	1	285	3.8859999999999997e-190	582
ARO:3001753	WP_005282462.1	1.0	285	0	0	1	285	1	285	8.637999999999999e-190	581
ARO:3001754	WP_005011312.1	1.0	277	0	0	1	277	1	277	7.837999999999999e-187	572
ARO:3001755	WP_004825629.1	1.0	276	0	0	1	276	1	276	8.208999999999999e-186	569
ARO:3001756	WP_005034514.1	1.0	276	0	0	1	276	1	276	3.694e-186	570
ARO:3001757	WP_005238189.1	1.0	280	0	0	1	280	1	280	1.8279999999999999e-187	574
ARO:3001758	WP_005317413.1	1.0	280	0	0	1	280	1	280	7.491999999999999e-189	578
ARO:3001759	WP_005304617.1	1.0	273	0	0	1	273	1	273	9.431e-183	560
ARO:3001760	WP_004792810.1	1.0	273	0	0	1	273	1	273	9.431e-183	560
ARO:3001761	WP_005297518.1	1.0	278	0	0	1	278	1	278	1.826e-186	571
ARO:3001763	WP_004867933.1	1.0	279	0	0	1	279	1	279	1.744e-187	574
ARO:3001764	WP_063864528.1	1.0	268	0	0	1	268	1	268	1.305e-176	542
ARO:3001765	WP_013244277.1	1.0	269	0	0	1	269	1	269	5.107e-179	549
ARO:3001766	WP_063861316.1	1.0	269	0	0	1	269	1	269	5.107e-179	549
ARO:3001767	WP_014932145.1	1.0	269	0	0	1	269	1	269	5.107e-179	549
ARO:3001768	WP_063861020.1	1.0	266	0	0	1	266	1	266	3.048e-183	561
ARO:3001769	WP_063862802.1	1.0	269	0	0	1	269	1	269	3.199e-184	564
ARO:3001770	WP_063862921.1	1.0	269	0	0	1	269	1	269	1.4390000000000002e-184	565
ARO:3001771	WP_004547230.1	1.0	269	0	0	1	269	1	269	3.199e-184	564
ARO:3001772	WP_004524931.1	1.0	269	0	0	1	269	1	269	3.199e-184	564
ARO:3001773	WP_002872036.1	1.0	257	0	0	1	257	1	257	1.2399999999999999e-171	527
ARO:3001774	WP_032495789.1	1.0	265	0	0	1	265	1	265	3.506e-181	555
ARO:3001775	WP_032490445.1	1.0	266	0	0	1	266	1	266	6.775e-183	560
ARO:3001776	WP_060613455.1	1.0	265	0	0	1	265	1	265	7.793e-181	554
ARO:3001777	WP_004295324.1	1.0	274	0	0	1	274	1	274	7.469999999999999e-186	569
ARO:3001778	WP_043907054.1	1.0	265	0	0	1	265	1	265	7.793e-181	554
ARO:3001779	WP_063861044.1	1.0	274	0	0	1	274	1	274	4.0510000000000004e-184	564
ARO:3001780	WP_032835180.1	1.0	254	0	0	1	254	8	261	2.393e-171	526
ARO:3001781	WP_063864092.1	1.0	276	0	0	1	276	1	276	2.003e-184	565
ARO:3001782	WP_015059991.1	1.0	265	0	0	1	265	1	265	3.506e-181	555
ARO:3001783	WP_063131934.1	1.0	261	0	0	1	261	1	261	1.7290000000000002e-178	547
ARO:3001784	WP_015060052.1	1.0	265	0	0	1	265	1	265	7.793e-181	554
ARO:3001785	WP_063864531.1	1.0	273	0	0	1	273	1	273	1.909e-183	562
ARO:3001786	WP_032495517.1	1.0	265	0	0	1	265	1	265	3.506e-181	555
ARO:3001787	WP_032495518.1	1.0	265	0	0	1	265	1	265	1.577e-181	556
ARO:3001788	WP_032495449.1	1.0	265	0	0	1	265	1	265	1.577e-181	556
ARO:3001791	WP_032495595.1	1.0	261	0	0	1	261	1	261	3.8430000000000003e-178	546
ARO:3001792	WP_063864527.1	1.0	285	0	0	1	285	1	285	3.225e-192	588
ARO:3001793	WP_063862622.1	1.0	276	0	0	1	276	1	276	4.055e-185	567
ARO:3001794	WP_032490761.1	1.0	264	0	0	1	264	1	264	7.433e-181	554
ARO:3001795	WP_063864264.1	1.0	266	0	0	1	266	1	266	2.404e-177	544
ARO:3001796	WP_003099707.1	1.0	262	0	0	1	262	1	262	8.155e-179	548
ARO:3001797	WP_063864090.1	1.0	266	0	0	1	266	1	266	3.048e-183	561
ARO:3001798	WP_063864532.1	1.0	266	0	0	1	266	1	266	5.344e-177	543
ARO:3001799	WP_063861101.1	1.0	275	0	0	1	275	1	275	1.444e-187	574
ARO:3001800	WP_063861826.1	1.0	275	0	0	1	275	1	275	7.132e-187	572
ARO:3001801	WP_063861045.1	1.0	266	0	0	1	266	1	266	2.64e-176	541
ARO:3001802	WP_058177653.1	1.0	275	0	0	1	275	1	275	1.444e-187	574
ARO:3001803	WP_063861041.1	1.0	266	0	0	1	266	1	266	5.344e-177	543
ARO:3001804	WP_063861043.1	1.0	265	0	0	1	265	1	265	1.133e-176	542
ARO:3001805	WP_063861498.1	1.0	262	0	0	1	262	1	262	4.425e-177	543
ARO:3001806	WP_063861812.1	1.0	276	0	0	1	276	1	276	1.825e-185	568
ARO:3001807	WP_063862394.1	1.0	266	0	0	1	266	1	266	2.404e-177	544
ARO:3001808	WP_063864500.1	1.0	271	0	0	1	271	1	271	3.861e-183	561
ARO:3001809	WP_014053563.1	1.0	274	0	0	1	274	1	274	1.8230000000000003e-184	565
ARO:3001810	WP_063864223.1	1.0	275	0	0	1	275	1	275	1.3149999999999999e-188	577
ARO:3001811	WP_032492122.1	1.0	267	0	0	1	267	1	267	2.2960000000000002e-178	547
ARO:3001812	WP_011071128.1	1.0	265	0	0	1	265	1	265	7.793e-181	554
ARO:3001813	WP_063864256.1	1.0	289	0	0	1	289	1	289	8.654e-192	587
ARO:3001814	WP_063861505.1	1.0	265	0	0	1	265	1	265	7.793e-181	554
ARO:3001815	WP_032491956.1	1.0	386	0	0	1	386	5	390	8.149e-259	786
ARO:3001816	WP_063857702.1	1.0	390	0	0	1	390	1	390	3.6779999999999997e-261	793
ARO:3001818	WP_063857708.1	1.0	386	0	0	1	386	5	390	3.668e-259	787
ARO:3001819	WP_063857715.1	1.0	386	0	0	1	386	1	386	8.149e-259	786
ARO:3001821	WP_063857727.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001822	WP_023310120.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001823	WP_063857773.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001824	WP_063857783.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001825	WP_032492324.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
ARO:3001826	WP_013981172.1	1.0	380	0	0	1	380	1	380	1.0359999999999999e-261	794
ARO:3001828	WP_045620946.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001829	WP_059347269.1	1.0	380	0	0	1	380	1	380	1.0359999999999999e-261	794
ARO:3001830	WP_063857784.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001831	WP_063857785.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001832	WP_063857730.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
ARO:3001834	WP_025206265.1	1.0	381	0	0	1	381	1	381	5.3609999999999995e-261	792
ARO:3001835	WP_063857735.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001836	WP_063138000.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001837	WP_023295792.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001838	WP_017694683.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001839	WP_063857768.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001840	WP_047354536.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001841	WP_063857769.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001842	WP_063857770.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001843	WP_063857771.1	1.0	381	0	0	1	381	1	381	1.191e-260	791
ARO:3001844	WP_022646807.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001845	WP_045351092.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001847	WP_017383966.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001848	WP_023331841.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001849	WP_063857772.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001850	WP_063857774.1	1.0	381	0	0	1	381	1	381	1.191e-260	791
ARO:3001851	WP_063857775.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
ARO:3001852	WP_063857776.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001853	WP_063857777.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
ARO:3001855	WP_063857779.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
ARO:3001856	WP_032490699.1	1.0	381	0	0	1	381	1	381	2.646e-260	790
ARO:3001857	WP_063860798.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
ARO:3001858	WP_053073497.1	1.0	292	0	0	1	292	1	292	3.391e-195	597
ARO:3001859	WP_032491237.1	1.0	292	0	0	1	292	1	292	3.391e-195	597
ARO:3001860	WP_063860568.1	1.0	292	0	0	1	292	1	292	3.391e-195	597
ARO:3001861	WP_063860569.1	1.0	292	0	0	1	292	1	292	1.526e-195	598
ARO:3001864	WP_013188473.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001865	WP_025368620.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
ARO:3001866	WP_011091028.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001867	WP_032489025.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001868	WP_032072602.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001869	WP_032489170.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001870	WP_032489171.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001871	WP_032489598.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001872	WP_032489926.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001873	WP_032491157.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001875	WP_032491777.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001876	WP_032489927.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001877	WP_001617865.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001878	WP_000239590.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001879	WP_063859967.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001880	WP_011117618.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001881	WP_063860037.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001882	WP_063860038.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001883	WP_063860039.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
ARO:3001884	WP_032491377.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001885	WP_063860040.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001886	WP_012579082.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001887	WP_022542384.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001888	WP_063860041.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001889	WP_032277257.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001890	WP_063860042.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001891	WP_063860043.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001892	WP_032490752.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001893	WP_063860044.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
ARO:3001894	WP_000239591.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001895	WP_032490682.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001896	WP_063860045.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001897	WP_063860046.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001898	WP_063860047.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001899	WP_063860048.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001900	WP_063860049.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001901	WP_044702041.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001902	WP_063860050.1	1.0	290	0	0	1	290	1	290	2.428e-189	580
ARO:3001903	WP_063860051.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001904	WP_063860052.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001905	WP_063860053.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001906	WP_063860054.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001908	WP_063860055.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
ARO:3001909	WP_063860056.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001910	WP_063860057.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001911	WP_063860058.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001912	WP_063860059.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001913	WP_063860060.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001914	WP_063860061.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001915	WP_012579062.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001916	WP_063860062.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001917	WP_015387340.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001918	WP_063860063.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001919	WP_063860064.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001920	WP_063860065.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001921	WP_063860066.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001922	WP_063860067.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001923	WP_032493168.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001924	WP_063860068.1	1.0	290	0	0	1	290	1	290	1.0929999999999999e-189	581
ARO:3001925	WP_032492042.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001926	WP_013188475.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001927	WP_032491954.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001928	WP_032492044.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001929	WP_063860069.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001930	WP_063860070.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001932	WP_032492553.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001933	WP_032491264.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001935	WP_063860073.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001936	WP_063860074.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001937	WP_063860075.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001938	WP_063860076.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001939	WP_063860077.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001940	WP_063860078.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001941	WP_063860079.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001942	WP_063860080.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001943	WP_063860081.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001944	WP_063860082.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001945	WP_063860083.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001946	WP_063860085.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001947	WP_032492184.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001948	WP_063860086.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001949	WP_063860087.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001950	WP_063860088.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001951	WP_063860089.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001952	WP_063860090.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001953	WP_032495023.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001954	WP_063860091.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001955	WP_063860092.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001956	WP_058670847.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001957	WP_032495798.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001958	WP_063860094.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001959	WP_032494234.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001960	WP_063859921.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001961	WP_063859922.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001962	WP_063859923.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
ARO:3001963	WP_042004849.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001965	WP_015059026.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001970	WP_063859924.1	1.0	292	0	0	1	292	1	292	2.214e-191	586
ARO:3001971	WP_063859925.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001972	WP_063859926.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001973	WP_063859927.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001974	WP_063859928.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001975	WP_035895532.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001976	WP_032495225.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
ARO:3001977	WP_032495259.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
ARO:3001980	WP_032495378.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001981	WP_063859932.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
ARO:3001982	WP_031942271.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
ARO:3001983	WP_063859945.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
ARO:3001984	WP_063859946.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
ARO:3001985	WP_063859947.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
ARO:3001988	WP_063859948.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
ARO:3001989	WP_063859949.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
ARO:3001990	WP_063859950.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
