query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
blaCMY-150	WP_106672612.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-151	WP_085562420.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-152	WP_032937778.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-153	WP_087587949.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-154	WP_088245213.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-155	WP_094009802.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-156	WP_104009849.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-16	WP_014386387.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-17	WP_063859818.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-18	WP_063859824.1	1.0	383	0	0	1	383	1	383	2.009e-264	802
blaCMY-19	WP_063859826.1	1.0	382	0	0	1	382	1	382	3.658e-257	781
blaCMY-2	WP_000976514.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-20	WP_063859827.1	1.0	380	0	0	1	380	1	380	2.099e-262	796
blaCMY-21	WP_063859828.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-22	WP_063859829.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-23	WP_000976515.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-24	WP_032491928.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-25	WP_003830525.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-26	WP_063859830.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-27	WP_063859831.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-28	WP_063859832.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-29	WP_063859833.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-2b	WP_032489027.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-30	WP_000976513.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-31	WP_012262157.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-32	WP_063859834.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-33	WP_063859835.1	1.0	379	0	0	1	379	1	379	9.886999999999999e-262	794
blaCMY-34	WP_063859836.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-35	WP_063859837.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-36	WP_012262164.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-37	WP_063859838.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-38	WP_063553425.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-39	WP_063859839.1	1.0	381	0	0	1	381	1	381	2.413e-261	793
blaCMY-4	WP_015056382.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-40	WP_063859840.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-41	WP_048241752.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-42	WP_039023136.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-43	WP_063859841.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-44	WP_063859842.1	1.0	377	0	0	1	377	1	377	9.871e-261	791
blaCMY-45	WP_063859843.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-46	WP_063859844.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-47	WP_063859845.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-48	WP_044699195.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-49	WP_060682854.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-5	WP_015059331.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-50	WP_063859846.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-51	WP_063859847.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-53	WP_032495047.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-54	WP_063859848.1	1.0	383	0	0	1	383	1	383	4.463e-264	801
blaCMY-55	WP_063859849.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-56	WP_063859850.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-57	WP_063859851.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-58	WP_032495027.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-59	WP_063859852.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-6	WP_015058212.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-60	WP_063859853.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-61	WP_063859854.1	1.0	380	0	0	1	380	1	380	1.0359999999999999e-261	794
blaCMY-62	WP_063859855.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-63	WP_063859856.1	1.0	381	0	0	1	381	1	381	2.413e-261	793
blaCMY-64	WP_063859857.1	1.0	381	0	0	1	381	1	381	2.413e-261	793
blaCMY-65	WP_008321445.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-66	WP_063859858.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-67	WP_063859859.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-68	WP_063859860.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-69	WP_063859861.1	1.0	381	0	0	1	381	1	381	2.006e-263	799
blaCMY-7	WP_032490765.1	1.0	381	0	0	1	381	1	381	4.457e-263	798
blaCMY-70	WP_046275846.1	1.0	381	0	0	1	381	1	381	2.413e-261	793
blaCMY-71	WP_063859862.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-72	WP_032939209.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-73	WP_063859863.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-74	WP_063859864.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-75	WP_063859865.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-76	WP_063859866.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-77	WP_063859867.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-78	WP_063859868.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-79	WP_063859869.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-8	WP_012477380.1	1.0	382	0	0	1	382	1	382	8.126e-257	780
blaCMY-80	WP_063859870.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-81	WP_063859871.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-82	WP_063859872.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-83	WP_063859873.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-84	WP_061547590.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-85	WP_063859877.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-86	WP_032942160.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-87	WP_063859888.1	1.0	381	0	0	1	381	1	381	2.2e-262	796
blaCMY-89	WP_063859891.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-8b	WP_063859897.1	1.0	382	0	0	1	382	1	382	8.126e-257	780
blaCMY-9	WP_032490177.1	1.0	382	0	0	1	382	1	382	3.658e-257	781
blaCMY-90	WP_063859909.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-93	WP_063859914.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCMY-94	WP_063859915.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-95	WP_063859916.1	1.0	381	0	0	1	381	1	381	9.902e-263	797
blaCMY-96	WP_063859917.1	1.0	381	0	0	1	381	1	381	5.3609999999999995e-261	792
blaCMY-97	WP_063859918.1	1.0	381	0	0	1	381	1	381	4.888e-262	795
blaCMY-98	WP_122630837.1	0.981	376	7	0	1	376	1	376	3.321e-255	775
blaCMY-99	WP_063859919.1	1.0	381	0	0	1	381	1	381	1.086e-261	794
blaCTX-M-1	WP_013188473.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-10	WP_032491157.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-100	WP_032494234.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-101	WP_063859921.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-102	WP_063859922.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-103	WP_063859923.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-104	WP_042004849.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-105	WP_015059026.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-110	WP_063859924.1	1.0	292	0	0	1	292	1	292	2.214e-191	586
blaCTX-M-111	WP_063859925.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-112	WP_063859926.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-113	WP_063859927.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-114	WP_063859928.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-116	WP_032495225.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-117	WP_032495259.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-12	WP_032491777.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-121	WP_032495378.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-122	WP_063859932.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-123	WP_031942271.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-124	WP_063859945.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
blaCTX-M-125	WP_063859946.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
blaCTX-M-126	WP_063859947.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-127	WP_088245211.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-129	WP_063859948.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-13	WP_032489927.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-130	WP_063859949.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
blaCTX-M-131	WP_063859950.1	1.0	290	0	0	1	290	2	291	5.397e-189	579
blaCTX-M-132	WP_063859951.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-134	WP_063859952.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-136	WP_063859953.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-137	WP_063859954.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-138	WP_070064534.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-139	WP_063859955.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-14	WP_001617865.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-141	WP_063859956.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-142	WP_063859957.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-144	WP_032495786.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-146	WP_102607454.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-147	WP_063859958.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-148	WP_032495787.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-14b	WP_001617865.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-15	WP_000239590.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-150	WP_063859959.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-151	WP_063859960.1	1.0	304	0	0	1	304	1	304	3.743e-200	612
blaCTX-M-155	WP_063859962.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-156	WP_063859963.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-157	WP_063859964.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-158	WP_063859965.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-159	WP_063859966.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-16	WP_063859967.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-160	WP_063859968.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-161	WP_063859969.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-162	WP_063859970.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-163	WP_063859971.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-164	WP_063859972.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-165	WP_053444694.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-166	WP_063859973.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-167	WP_063859974.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-168	WP_063859975.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-169	WP_063859976.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-17	WP_011117618.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-170	WP_063859984.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-171	WP_065419568.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
blaCTX-M-172	WP_063859993.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-173	WP_063859998.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-174	WP_063860005.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-175	WP_063860009.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-176	WP_063860014.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-177	WP_063860019.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-179	WP_063860025.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-180	WP_063860034.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-181	WP_063860035.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-182	WP_063860036.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-183	WP_064511490.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-184	WP_064511491.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-186	WP_065419569.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-188	WP_068981632.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-189	WP_068981633.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-19	WP_063860037.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-190	WP_069280706.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-191	WP_102607451.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-192	WP_102607452.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-193	WP_077767290.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-194	WP_077767291.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-195	WP_077767292.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-196	WP_077767293.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-197	WP_085562400.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-198	WP_085562401.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-199	WP_087587947.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-2	WP_025368620.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
blaCTX-M-20	WP_063860038.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-200	WP_094009813.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
blaCTX-M-201	WP_094009814.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-202	WP_088245215.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-203	WP_088245212.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-204	WP_088245225.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-206	WP_102607455.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-207	WP_102607456.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-208	WP_109545060.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-209	WP_109545061.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-21	WP_063860039.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
blaCTX-M-210	WP_109545062.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-211	WP_109545063.1	1.0	294	0	0	1	294	1	294	1.201e-190	584
blaCTX-M-212	WP_109545064.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-213	WP_106924209.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-214	WP_109545069.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-216	WP_109791209.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-217	WP_109791211.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-218	WP_109791214.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-219	WP_110092882.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-22	WP_032491377.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-220	WP_111672902.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-23	WP_063860040.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-24	WP_012579082.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-25	WP_022542384.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-26	WP_063860041.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-27	WP_032277257.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-28	WP_063860042.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-29	WP_063860043.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-3	WP_011091028.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-30	WP_032490752.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-31	WP_063860044.1	1.0	291	0	0	1	291	1	291	1.145e-189	581
blaCTX-M-32	WP_000239591.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-33	WP_032490682.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-34	WP_063860045.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-35	WP_063860046.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-36	WP_063860047.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-37	WP_063860048.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-38	WP_063860049.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-39	WP_044702041.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-4	WP_032489025.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-40	WP_063860050.1	1.0	290	0	0	1	290	1	290	2.428e-189	580
blaCTX-M-41	WP_063860051.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-42	WP_063860052.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-43	WP_063860053.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-44	WP_063860054.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-46	WP_063860055.1	1.0	291	0	0	1	291	1	291	4.6950000000000003e-191	585
blaCTX-M-47	WP_063860056.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-48	WP_063860057.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-49	WP_063860058.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-5	WP_032072602.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-50	WP_063860059.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-51	WP_063860060.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-52	WP_063860061.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-53	WP_012579062.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-54	WP_063860062.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-55	WP_015387340.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-56	WP_063860063.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-58	WP_063860064.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-59	WP_063860065.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-6	WP_032489170.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-60	WP_063860066.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-61	WP_063860067.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-62	WP_032493168.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-63	WP_063860068.1	1.0	290	0	0	1	290	1	290	1.0929999999999999e-189	581
blaCTX-M-64	WP_032492042.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-65	WP_013188475.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-66	WP_032491954.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-67	WP_032492044.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-68	WP_063860069.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-69	WP_063860070.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-7	WP_032489171.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-71	WP_032492553.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-72	WP_032491264.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-73	WP_063860072.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-74	WP_063860073.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-75	WP_063860074.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-76	WP_063860075.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-77	WP_063860076.1	1.0	291	0	0	1	291	1	291	2.545e-189	580
blaCTX-M-78	WP_063860077.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-79	WP_063860078.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-8	WP_032489598.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-80	WP_063860079.1	1.0	291	0	0	1	291	1	291	1.2569999999999999e-188	578
blaCTX-M-81	WP_063860080.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-82	WP_063860081.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-83	WP_063860082.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-84	WP_063860083.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-85	WP_063860084.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-86	WP_063860085.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-87	WP_032492184.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-88	WP_063860086.1	1.0	291	0	0	1	291	1	291	5.655999999999999e-189	579
blaCTX-M-89	WP_063860087.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-9	WP_032489926.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-90	WP_063860088.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-91	WP_063860089.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-92	WP_063860090.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-93	WP_032495023.1	1.0	291	0	0	1	291	1	291	1.043e-190	584
blaCTX-M-94	WP_063860091.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-95	WP_063860092.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-96	WP_058670847.1	1.0	291	0	0	1	291	1	291	2.7929999999999998e-188	577
blaCTX-M-97	WP_063860093.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaCTX-M-98	WP_032495798.1	1.0	291	0	0	1	291	1	291	2.319e-190	583
blaCTX-M-99	WP_063860094.1	1.0	291	0	0	1	291	1	291	5.153e-190	582
blaDES-1	WP_063860095.1	1.0	324	0	0	1	324	1	324	8.887e-218	664
blaDHA-1	WP_004236386.1	1.0	379	0	0	1	379	1	379	9.313e-254	771
blaDHA-10	WP_063860096.1	1.0	379	0	0	1	379	1	379	1.8869999999999998e-254	773
blaDHA-12	WP_025151790.1	1.0	379	0	0	1	379	1	379	1.7199999999999998e-255	776
blaDHA-13	WP_004240455.1	1.0	379	0	0	1	379	1	379	8.4919999999999995e-255	774
blaDHA-14	WP_063860097.1	1.0	379	0	0	1	379	1	379	4.192e-254	772
blaDHA-15	WP_063860098.1	1.0	379	0	0	1	379	1	379	4.192e-254	772
blaDHA-16	WP_063860099.1	1.0	379	0	0	1	379	1	379	3.822e-255	775
