query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
blaCMY-62	ARO:3002075	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-63	ARO:3002076	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-64	ARO:3002077	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-65	ARO:3002078	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-66	ARO:3002079	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-67	ARO:3002080	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-68	ARO:3002081	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-69	ARO:3002082	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
blaCMY-7	ARO:3002018	1.0	381	0	0	1	381	1	381	2.907e-263	798
blaCMY-70	ARO:3002083	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
blaCMY-71	ARO:3002084	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-72	ARO:3002085	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-73	ARO:3002086	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-74	ARO:3002087	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-75	ARO:3002088	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-76	ARO:3002089	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-77	ARO:3002090	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-78	ARO:3002091	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-79	ARO:3002092	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-8	ARO:3002019	1.0	382	0	0	1	382	1	382	5.3e-257	780
blaCMY-80	ARO:3002093	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-81	ARO:3002094	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-82	ARO:3002095	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-83	ARO:3002096	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-84	ARO:3002097	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-85	ARO:3002098	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-86	ARO:3002099	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-87	ARO:3002100	1.0	381	0	0	1	381	1	381	1.435e-262	796
blaCMY-89	ARO:3002102	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-9	ARO:3002020	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaCMY-90	ARO:3002103	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-93	ARO:3002106	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCMY-94	ARO:3002107	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-95	ARO:3002108	1.0	381	0	0	1	381	1	381	6.458e-263	797
blaCMY-96	ARO:3002109	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
blaCMY-97	ARO:3002110	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
blaCMY-98	ARO:3002111	1.0	376	0	0	1	376	1	376	3.326e-259	786
blaCMY-99	ARO:3002070	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
blaCTX-M-1	ARO:3001864	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-10	ARO:3001873	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-100	ARO:3001959	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-101	ARO:3001960	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-102	ARO:3001961	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-103	ARO:3001962	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-104	ARO:3001963	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-105	ARO:3001965	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-110	ARO:3001970	1.0	292	0	0	1	292	1	292	1.444e-191	586
blaCTX-M-111	ARO:3001971	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-112	ARO:3001972	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-113	ARO:3001973	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-114	ARO:3001974	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-116	ARO:3001976	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-117	ARO:3001977	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-12	ARO:3001875	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-121	ARO:3001980	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-122	ARO:3001981	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-123	ARO:3001982	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-124	ARO:3001983	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-125	ARO:3001984	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-126	ARO:3001985	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-129	ARO:3001988	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-13	ARO:3001876	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-130	ARO:3001989	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-131	ARO:3001990	1.0	290	0	0	1	290	2	291	3.5199999999999997e-189	579
blaCTX-M-132	ARO:3001991	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-134	ARO:3001992	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-136	ARO:3001995	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-137	ARO:3001994	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-139	ARO:3001997	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-14	ARO:3001877	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-141	ARO:3001999	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-142	ARO:3002000	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-144	ARO:3002002	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-147	ARO:3002005	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-148	ARO:3002006	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-14b	ARO:3001877	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-15	ARO:3001878	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-151	ARO:3002008	1.0	304	0	0	1	304	1	304	2.441e-200	612
blaCTX-M-155	ARO:3003163	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-156	ARO:3003164	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-157	ARO:3003165	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-158	ARO:3003166	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-159	ARO:3003167	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-16	ARO:3001879	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-160	ARO:3003168	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-161	ARO:3003169	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-162	ARO:3003646	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-163	ARO:3003647	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-164	ARO:3003648	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-165	ARO:3003649	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-166	ARO:3003650	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-17	ARO:3001880	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-19	ARO:3001881	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-2	ARO:3001865	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-20	ARO:3001882	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-21	ARO:3001883	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-22	ARO:3001884	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-23	ARO:3001885	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-24	ARO:3001886	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-25	ARO:3001887	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-26	ARO:3001888	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-27	ARO:3001889	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-28	ARO:3001890	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-29	ARO:3001891	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-3	ARO:3001866	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-30	ARO:3001892	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-31	ARO:3001893	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
blaCTX-M-32	ARO:3001894	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-33	ARO:3001895	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-34	ARO:3001896	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-35	ARO:3001897	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-36	ARO:3001898	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-37	ARO:3001899	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-38	ARO:3001900	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-39	ARO:3001901	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-4	ARO:3001867	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-40	ARO:3001902	1.0	290	0	0	1	290	1	290	1.584e-189	580
blaCTX-M-41	ARO:3001903	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-42	ARO:3001904	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-43	ARO:3001905	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-44	ARO:3001906	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-46	ARO:3001908	1.0	291	0	0	1	291	1	291	3.062e-191	585
blaCTX-M-47	ARO:3001909	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-48	ARO:3001910	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-49	ARO:3001911	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-5	ARO:3001868	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-50	ARO:3001912	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-51	ARO:3001913	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-52	ARO:3001914	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-53	ARO:3001915	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-54	ARO:3001916	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-55	ARO:3001917	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-56	ARO:3001918	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-58	ARO:3001919	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-59	ARO:3001920	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-6	ARO:3001869	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-60	ARO:3001921	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-61	ARO:3001922	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-62	ARO:3001923	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-63	ARO:3001924	1.0	290	0	0	1	290	1	290	7.127e-190	581
blaCTX-M-64	ARO:3001925	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-65	ARO:3001926	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-66	ARO:3001927	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-67	ARO:3001928	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-68	ARO:3001929	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-69	ARO:3001930	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-7	ARO:3001870	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-71	ARO:3001932	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-72	ARO:3001933	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-74	ARO:3001935	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-75	ARO:3001936	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-76	ARO:3001937	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-77	ARO:3001938	1.0	291	0	0	1	291	1	291	1.66e-189	580
blaCTX-M-78	ARO:3001939	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-79	ARO:3001940	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-8	ARO:3001871	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-80	ARO:3001941	1.0	291	0	0	1	291	1	291	8.198e-189	578
blaCTX-M-81	ARO:3001942	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-82	ARO:3001943	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-83	ARO:3001944	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-84	ARO:3001945	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-85	ARO:3002495	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-86	ARO:3001946	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-87	ARO:3001947	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-88	ARO:3001948	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
blaCTX-M-89	ARO:3001949	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-9	ARO:3001872	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-90	ARO:3001950	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-91	ARO:3001951	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-92	ARO:3001952	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-93	ARO:3001953	1.0	291	0	0	1	291	1	291	6.806e-191	584
blaCTX-M-94	ARO:3001954	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-95	ARO:3001955	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaCTX-M-96	ARO:3001956	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
blaCTX-M-98	ARO:3001957	1.0	291	0	0	1	291	1	291	1.512e-190	583
blaCTX-M-99	ARO:3001958	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
blaDES-1	ARO:3004780	1.0	324	0	0	1	324	1	324	5.795999999999999e-218	664
blaDHA-1	ARO:3002132	1.0	379	0	0	1	379	1	379	6.074e-254	771
blaDHA-10	ARO:3002141	1.0	379	0	0	1	379	1	379	1.231e-254	773
blaDHA-12	ARO:3002143	1.0	379	0	0	1	379	1	379	1.122e-255	776
blaDHA-13	ARO:3002144	1.0	379	0	0	1	379	1	379	5.538999999999999e-255	774
blaDHA-14	ARO:3002145	1.0	379	0	0	1	379	1	379	2.734e-254	772
blaDHA-15	ARO:3002146	1.0	379	0	0	1	379	1	379	2.734e-254	772
blaDHA-16	ARO:3002147	1.0	379	0	0	1	379	1	379	2.493e-255	775
blaDHA-17	ARO:3002148	1.0	379	0	0	1	379	1	379	6.074e-254	771
blaDHA-18	ARO:3002149	1.0	379	0	0	1	379	1	379	5.538999999999999e-255	774
blaDHA-19	ARO:3002150	1.0	379	0	0	1	379	1	379	1.231e-254	773
blaDHA-2	ARO:3002133	1.0	379	0	0	1	379	1	379	5.538999999999999e-255	774
blaDHA-20	ARO:3002151	1.0	379	0	0	1	379	1	379	2.734e-254	772
blaDHA-21	ARO:3002152	1.0	379	0	0	1	379	1	379	1.231e-254	773
blaDHA-22	ARO:3002153	1.0	379	0	0	1	379	1	379	1.349e-253	770
blaDHA-3	ARO:3002134	1.0	379	0	0	1	379	1	379	6.074e-254	771
blaDHA-4	ARO:3002132	0.997	379	1	0	1	379	1	379	6.074e-254	771
blaDHA-5	ARO:3002138	1.0	379	0	0	1	379	1	379	2.734e-254	772
blaDHA-6	ARO:3002135	1.0	379	0	0	1	379	1	379	2.734e-254	772
blaDHA-7	ARO:3002136	1.0	379	0	0	1	379	1	379	6.074e-254	771
blaDHA-9	ARO:3002140	1.0	379	0	0	1	379	1	379	1.231e-254	773
blaDIM-1	ARO:3000848	1.0	251	0	0	1	251	1	251	7.348e-170	521
blaEBR-1	ARO:3000842	1.0	235	0	0	1	235	1	235	1.4770000000000002e-162	499
blaERP-1	ARO:3004782	1.0	293	0	0	1	293	1	293	6.8110000000000004e-192	587
blaFAR-1	ARO:3004784	1.0	297	0	0	1	297	1	297	5.665e-196	599
blaFONA-1	ARO:3004788	1.0	295	0	0	1	295	1	295	2.7950000000000003e-194	594
blaFONA-2	ARO:3004789	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
blaFONA-3	ARO:3004790	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
blaFONA-4	ARO:3004791	1.0	295	0	0	1	295	1	295	2.7950000000000003e-194	594
blaFONA-5	ARO:3004792	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
blaFONA-6	ARO:3004793	1.0	295	0	0	1	295	1	295	6.212e-194	593
blaFOX-1	ARO:3002155	1.0	382	0	0	1	382	1	382	4.8330000000000005e-258	783
blaFOX-10	ARO:3002162	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
blaFOX-2	ARO:3002156	1.0	382	0	0	1	382	1	382	2.386e-257	781
blaFOX-3	ARO:3002157	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
blaFOX-4	ARO:3002158	1.0	382	0	0	1	382	1	382	5.3e-257	780
blaFOX-5	ARO:3002159	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
blaFOX-6	ARO:3002159	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
blaFOX-7	ARO:3002160	1.0	382	0	0	1	382	1	382	1.0739999999999998e-257	782
blaFOX-8	ARO:3002161	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
blaFOX-9	ARO:3002163	1.0	382	0	0	1	382	1	382	2.616e-256	778
blaFRI-1	ARO:3004797	1.0	294	0	0	1	294	1	294	9.961e-197	601
blaFRI-2	ARO:3004798	1.0	294	0	0	1	294	1	294	2.0170000000000002e-197	603
blaFRI-3	ARO:3004799	1.0	294	0	0	1	294	1	294	9.074999999999999e-198	604
blaFRI-4	ARO:3005027	1.0	294	0	0	1	294	1	294	4.482e-197	602
blaFRI-5	ARO:3005028	1.0	296	0	0	1	296	1	296	4.487e-198	605
blaGES-1	ARO:3002330	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-10	ARO:3002339	1.0	287	0	0	1	287	1	287	1.253e-190	583
blaGES-11	ARO:3002340	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-12	ARO:3002341	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-13	ARO:3002342	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-14	ARO:3002343	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-15	ARO:3002344	1.0	287	0	0	1	287	1	287	6.794e-189	578
blaGES-16	ARO:3002345	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-17	ARO:3002346	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-18	ARO:3002347	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-19	ARO:3002348	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-2	ARO:3002331	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-20	ARO:3002349	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-21	ARO:3002350	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-22	ARO:3002351	1.0	287	0	0	1	287	1	287	3.057e-189	579
blaGES-23	ARO:3002352	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-3	ARO:3002332	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-4	ARO:3002333	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-5	ARO:3002334	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-6	ARO:3002335	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-7	ARO:3002336	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-8	ARO:3002337	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGES-9	ARO:3002338	1.0	287	0	0	1	287	1	287	1.376e-189	580
blaGIM-1	ARO:3000845	1.0	250	0	0	1	250	1	250	7.697999999999999e-169	518
blaGOB-10	ARO:3004802	1.0	290	0	0	1	290	1	290	1.386e-199	609
blaGOB-11	ARO:3004803	1.0	292	0	0	1	292	1	292	6.854e-200	610
blaGOB-12	ARO:3004804	1.0	290	0	0	1	290	1	290	3.081e-199	608
blaGOB-13	ARO:3004805	1.0	292	0	0	1	292	1	292	2.81e-201	614
blaGOB-14	ARO:3004806	1.0	292	0	0	1	292	1	292	2.81e-201	614
blaGOB-15	ARO:3004807	1.0	292	0	0	1	292	1	292	1.264e-201	615
blaGOB-16	ARO:3004808	1.0	290	0	0	1	290	1	290	3.081e-199	608
blaGOB-17	ARO:3004808	1.0	290	0	0	1	290	1	290	3.081e-199	608
blaGOB-18	ARO:3004213	1.0	290	0	0	1	290	1	290	3.081e-199	608
blaGOB-6	ARO:3004813	1.0	247	0	0	1	247	6	252	6.0799999999999996e-170	521
blaGOB-7	ARO:3004814	1.0	247	0	0	1	247	6	252	1.23e-170	523
blaGOB-8	ARO:3004815	1.0	290	0	0	1	290	1	290	1.386e-199	609
blaGOB-9	ARO:3004816	1.0	290	0	0	1	290	1	290	3.081e-199	608
blaHERA-1	ARO:3004448	1.0	290	0	0	1	290	1	290	1.3150000000000001e-191	586
blaHERA-2	ARO:3004817	1.0	290	0	0	1	290	1	290	5.916e-192	587
blaHERA-3	ARO:3004818	1.0	290	0	0	1	290	1	290	5.916e-192	587
blaHERA-4	ARO:3004819	1.0	290	0	0	1	290	1	290	1.3150000000000001e-191	586
blaHERA-5	ARO:3004820	1.0	290	0	0	1	290	1	290	5.916e-192	587
blaHERA-6	ARO:3004821	1.0	290	0	0	1	290	1	290	5.916e-192	587
blaHERA-8	ARO:3004822	1.0	290	0	0	1	290	1	290	5.916e-192	587
blaIMI-1	ARO:3001858	1.0	292	0	0	1	292	1	292	2.212e-195	597
blaIMI-2	ARO:3001859	1.0	292	0	0	1	292	1	292	2.212e-195	597
blaIMI-3	ARO:3001860	1.0	292	0	0	1	292	1	292	2.212e-195	597
blaIMI-4	ARO:3001861	1.0	292	0	0	1	292	1	292	9.951e-196	598
blaIMP-1	ARO:3002192	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-10	ARO:3002201	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-11	ARO:3002202	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
blaIMP-12	ARO:3002203	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-13	ARO:3002204	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
blaIMP-14	ARO:3002205	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-15	ARO:3002206	1.0	246	0	0	1	246	1	246	6.369e-169	518
blaIMP-16	ARO:3002207	1.0	246	0	0	1	246	1	246	2.8649999999999996e-169	519
blaIMP-18	ARO:3002209	1.0	246	0	0	1	246	1	246	7.686e-167	512
blaIMP-19	ARO:3002210	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
blaIMP-2	ARO:3002193	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
blaIMP-20	ARO:3002211	1.0	246	0	0	1	246	1	246	1.416e-168	517
blaIMP-21	ARO:3002212	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
blaIMP-22	ARO:3002213	1.0	246	0	0	1	246	1	246	6.369e-169	518
blaIMP-24	ARO:3002215	1.0	246	0	0	1	246	1	246	1.416e-168	517
blaIMP-25	ARO:3002216	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-26	ARO:3002217	1.0	246	0	0	1	246	1	246	6.997e-168	515
blaIMP-27	ARO:3002218	1.0	246	0	0	1	246	1	246	1.2889999999999999e-169	520
blaIMP-28	ARO:3002219	1.0	246	0	0	1	246	1	246	6.369e-169	518
blaIMP-29	ARO:3002220	1.0	246	0	0	1	246	1	246	6.369e-169	518
blaIMP-3	ARO:3002194	1.0	246	0	0	1	246	1	246	6.997e-168	515
blaIMP-30	ARO:3002221	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-31	ARO:3002222	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
blaIMP-32	ARO:3002223	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-33	ARO:3002224	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
blaIMP-34	ARO:3002225	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-35	ARO:3002226	1.0	246	0	0	1	246	1	246	6.369e-169	518
blaIMP-37	ARO:3002228	1.0	248	0	0	1	248	1	248	7.002999999999999e-169	518
blaIMP-38	ARO:3002229	1.0	246	0	0	1	246	1	246	6.997e-168	515
blaIMP-4	ARO:3002195	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-40	ARO:3002231	1.0	246	0	0	1	246	1	246	1.555e-167	514
blaIMP-41	ARO:3002232	1.0	245	0	0	1	245	1	245	1.35e-168	517
blaIMP-42	ARO:3002233	1.0	246	0	0	1	246	1	246	3.4579999999999996e-167	513
blaIMP-43	ARO:3002234	1.0	246	0	0	1	246	1	246	6.997e-168	515
blaIMP-44	ARO:3002235	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
blaIMP-45	ARO:3002236	1.0	245	0	0	1	245	1	245	6.074e-169	518
