query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
WP_032490960.1	ARO:3000990	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_032490973.1	ARO:3002335	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_032491157.1	ARO:3001873	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_032491180.1	ARO:3001088	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_032491181.1	ARO:3003016	1.0	169	0	0	1	169	1	169	2.2400000000000002e-116	362
WP_032491237.1	ARO:3001859	1.0	292	0	0	1	292	1	292	2.212e-195	597
WP_032491264.1	ARO:3001933	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_032491283.1	ARO:3001002	1.0	286	0	0	1	286	1	286	2.6569999999999997e-190	582
WP_032491311.1	ARO:3001399	1.0	276	0	0	1	276	1	276	2.645e-185	567
WP_032491313.1	ARO:3004642	1.0	159	0	0	1	159	1	159	4.832999999999999e-103	323
WP_032491359.1	ARO:3002634	1.0	301	0	0	1	301	1	301	5.458000000000001e-207	631
WP_032491376.1	ARO:3001004	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_032491377.1	ARO:3001884	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_032491390.1	ARO:3002275	1.0	266	0	0	1	266	1	266	1.722e-176	541
WP_032491403.1	ARO:3001124	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_032491449.1	ARO:3001003	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_032491601.1	ARO:3001141	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_032491656.1	ARO:3001704	1.0	274	0	0	1	274	1	274	1.189e-184	565
WP_032491777.1	ARO:3001875	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_032491779.1	ARO:3002628	0.996	276	1	0	27	302	1	276	1.038e-191	587
WP_032491780.1	ARO:3002647	0.973	264	7	0	1	264	1	264	1.2990000000000002e-178	547
WP_032491784.1	ARO:3001144	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_032491804.1	ARO:3001412	1.0	266	0	0	1	266	1	266	3.486e-177	543
WP_032491824.1	ARO:3002619	1.0	263	0	0	1	263	1	263	9.777e-173	530
WP_032491874.1	ARO:3002210	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
WP_032491907.1	ARO:3002364	1.0	308	0	0	1	308	1	308	1.208e-201	616
WP_032491928.1	ARO:3002035	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_032491954.1	ARO:3001927	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_032491956.1	ARO:3001815	1.0	386	0	0	5	390	1	386	6.408e-259	786
WP_032491968.1	ARO:3002586	1.0	184	0	0	1	184	1	184	1.767e-126	392
WP_032492008.1	ARO:3002274	1.0	266	0	0	1	266	1	266	7.747e-177	542
WP_032492042.1	ARO:3001925	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_032492044.1	ARO:3001928	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_032492089.1	ARO:3002665	1.0	219	0	0	1	219	1	219	8.388e-144	444
WP_032492096.1	ARO:3002197	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_032492100.1	ARO:3002167	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
WP_032492104.1	ARO:3004665	1.0	419	0	0	1	419	1	419	7.284999999999999e-281	851
WP_032492108.1	ARO:3000886	1.0	286	0	0	1	286	1	286	1.196e-190	583
WP_032492113.1	ARO:3001030	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_032492114.1	ARO:3001153	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_032492122.1	ARO:3001811	1.0	267	0	0	1	267	1	267	1.497e-178	547
WP_032492184.1	ARO:3001947	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_032492255.1	ARO:3002616	1.0	281	0	0	1	281	1	281	7.439e-185	566
WP_032492277.1	ARO:3004103	1.0	511	0	0	1	511	1	511	0.0	1003
WP_032492324.1	ARO:3001825	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_032492328.1	ARO:3002698	1.0	409	0	0	1	409	1	409	8.693e-274	830
WP_032492330.1	ARO:3000926	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_032492336.1	ARO:3003107	1.0	409	0	0	1	409	1	409	2.117e-272	826
WP_032492368.1	ARO:3002787	1.0	221	0	0	1	221	1	221	1.215e-157	484
WP_032492430.1	ARO:3000847	1.0	241	0	0	1	241	1	241	1.963e-162	499
WP_032492452.1	ARO:3002021	1.0	382	0	0	1	382	1	382	2.386e-257	781
WP_032492458.1	ARO:3002022	1.0	382	0	0	1	382	1	382	2.386e-257	781
WP_032492467.1	ARO:3002724	1.0	214	0	0	1	214	13	226	2.463e-146	451
WP_032492472.1	ARO:3002289	1.0	266	0	0	1	266	1	266	7.747e-177	542
WP_032492553.1	ARO:3001932	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_032492605.1	ARO:3002874	1.0	132	0	0	1	132	1	132	2.293e-89	282
WP_032492622.1	ARO:3002225	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_032492624.1	ARO:3002358	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_032492661.1	ARO:3002354	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_032492683.1	ARO:3002676	0.995	210	1	0	1	210	1	210	4.9749999999999996e-145	447
WP_032493168.1	ARO:3001923	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_032494221.1	ARO:3003918	1.0	274	0	0	1	274	1	274	8.981999999999999e-188	574
WP_032494234.1	ARO:3001959	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_032494237.1	ARO:3000973	1.0	286	0	0	1	286	1	286	2.421e-191	585
WP_032494240.1	ARO:3002119	1.0	381	0	0	1	381	1	381	2.907e-263	798
WP_032494759.1	ARO:3003202	1.0	301	0	0	1	301	14	314	3.912e-202	617
WP_032494802.1	ARO:3001176	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_032494844.1	ARO:3002321	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_032494853.1	ARO:3001047	1.0	285	0	0	1	285	1	285	2.535e-190	582
WP_032494864.1	ARO:3002378	1.0	299	0	0	1	299	1	299	2.118e-199	609
WP_032494874.1	ARO:3002742	1.0	214	0	0	1	214	1	214	1.218e-145	449
WP_032494875.1	ARO:3002743	1.0	214	0	0	1	214	1	214	1.218e-145	449
WP_032495011.1	ARO:3002161	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
WP_032495023.1	ARO:3001953	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_032495024.1	ARO:3002740	1.0	214	0	0	1	214	1	214	2.707e-145	448
WP_032495027.1	ARO:3002072	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
WP_032495047.1	ARO:3002064	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
WP_032495094.1	ARO:3002794	1.0	218	0	0	1	218	1	218	3.757e-152	468
WP_032495187.1	ARO:3002297	1.0	266	0	0	1	266	1	266	7.747e-177	542
WP_032495225.1	ARO:3001976	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_032495259.1	ARO:3001977	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_032495378.1	ARO:3001980	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_032495384.1	ARO:3002356	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_032495440.1	ARO:3002369	1.0	308	0	0	1	308	1	308	5.964e-201	614
WP_032495449.1	ARO:3001788	1.0	265	0	0	1	265	1	265	1.0289999999999999e-181	556
WP_032495517.1	ARO:3001786	1.0	265	0	0	1	265	1	265	2.287e-181	555
WP_032495518.1	ARO:3001787	1.0	265	0	0	1	265	1	265	1.0289999999999999e-181	556
WP_032495595.1	ARO:3001791	1.0	261	0	0	1	261	1	261	2.5060000000000003e-178	546
WP_032495607.1	ARO:3002803	1.0	218	0	0	1	218	1	218	3.418e-153	471
WP_032495622.1	ARO:3002357	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_032495672.1	ARO:3002359	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_032495680.1	ARO:3002789	1.0	214	0	0	1	214	1	214	4.982e-147	453
WP_032495764.1	ARO:3001689	1.0	275	0	0	1	275	1	275	6.157e-184	563
WP_032495786.1	ARO:3002002	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_032495787.1	ARO:3002006	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_032495789.1	ARO:3001774	1.0	265	0	0	1	265	1	265	2.287e-181	555
WP_032495798.1	ARO:3001957	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_032667553.1	ARO:3005354	1.0	165	0	0	1	165	1	165	2.17e-106	333
WP_032675805.1	ARO:3002174	1.0	381	0	0	1	381	1	381	1.726e-260	790
WP_032727905.1	ARO:3002396	1.0	290	0	0	1	290	1	290	3.2069999999999997e-190	582
WP_032735535.1	ARO:3002459	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_032835180.1	ARO:3001780	1.0	254	0	0	8	261	1	254	2.172e-171	526
WP_032865068.1	ARO:3001742	1.0	278	0	0	1	278	1	278	1.085e-187	574
WP_032877719.1	ARO:3001748	1.0	278	0	0	1	278	1	278	2.906e-185	567
WP_032937778.1	ARO:3005216	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_032939209.1	ARO:3002085	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_032941855.1	ARO:3002733	1.0	214	0	0	1	214	13	226	2.463e-146	451
WP_032942160.1	ARO:3002099	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_032944434.1	ARO:3002745	1.0	214	0	0	1	214	13	226	1.218e-145	449
WP_032946415.1	ARO:3003096	1.0	321	0	0	1	321	1	321	3.9530000000000004e-212	647
WP_033147097.1	ARO:3002534	1.0	269	0	0	1	269	1	269	1.243e-181	556
WP_033147149.1	ARO:3002157	1.0	382	0	0	1	382	1	382	1.1770000000000001e-256	779
WP_033179079.1	ARO:3004468	1.0	65	0	0	1	65	1	65	4.1770000000000004e-42	142
WP_033205177.1	ARO:3000449	1.0	330	0	0	1	330	1	330	4.8320000000000004e-223	679
WP_033503051.1	ARO:3003879	1.0	383	0	0	1	383	1	383	8.530999999999999e-261	791
WP_033560332.1	ARO:3000890	1.0	286	0	0	1	286	1	286	1.196e-190	583
WP_033649026.1	ARO:3002549	1.0	146	0	0	1	146	1	146	2.075e-97	306
WP_033841866.1	ARO:3001682	1.0	274	0	0	1	274	1	274	5.873000000000001e-184	563
WP_033851992.1	ARO:3005037	1.0	383	0	0	1	383	1	383	3.84e-261	792
WP_033940628.1	ARO:3005038	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_033945151.1	ARO:3005039	1.0	404	0	0	1	404	1	404	1.2710000000000001e-275	835
WP_033954903.1	ARO:3003642	1.0	262	0	0	1	262	1	262	1.182e-178	547
WP_033957064.1	ARO:3005122	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_033959319.1	ARO:3002849	1.0	150	0	0	1	150	1	150	3.134e-103	323
WP_033962599.1	ARO:3005123	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_033969586.1	ARO:3005124	1.0	397	0	0	1	397	1	397	3.226e-270	819
WP_033974288.1	ARO:3005125	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_033977759.1	ARO:3005126	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_033982123.1	ARO:3005127	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_033985393.1	ARO:3005128	1.0	397	0	0	1	397	1	397	3.226e-270	819
WP_033987207.1	ARO:3005129	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_033989974.1	ARO:3005130	1.0	262	0	0	1	262	1	262	1.182e-178	547
WP_033990638.1	ARO:3005132	1.0	397	0	0	1	397	1	397	3.226e-270	819
WP_033998317.1	ARO:3005133	1.0	397	0	0	1	397	1	397	1.592e-269	817
WP_033998327.1	ARO:3005134	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034003797.1	ARO:3005135	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034005326.1	ARO:3005136	1.0	262	0	0	1	262	1	262	1.077e-179	550
WP_034005655.1	ARO:3005137	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034006142.1	ARO:3002531	1.0	156	0	0	1	156	1	156	1.025e-101	319
WP_034006563.1	ARO:3005138	1.0	262	0	0	1	262	1	262	2.393e-179	549
WP_034020787.1	ARO:3005139	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034028067.1	ARO:3005140	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_034031407.1	ARO:3005141	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_034032599.1	ARO:3005142	1.0	397	0	0	1	397	1	397	2.9420000000000003e-271	822
WP_034033256.1	ARO:3001606	1.0	275	0	0	1	275	1	275	9.416999999999999e-188	574
WP_034035338.1	ARO:3005143	1.0	397	0	0	1	397	1	397	2.9420000000000003e-271	822
WP_034039380.1	ARO:3005144	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034041053.1	ARO:3005145	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034043639.1	ARO:3005146	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034048369.1	ARO:3005147	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034051361.1	ARO:3005148	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_034051940.1	ARO:3005150	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_034054438.1	ARO:3005151	1.0	397	0	0	1	397	1	397	2.9420000000000003e-271	822
WP_034056534.1	ARO:3005152	1.0	397	0	0	1	397	1	397	2.9420000000000003e-271	822
WP_034066397.1	ARO:3005153	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_034067921.1	ARO:3005154	1.0	264	0	0	1	264	1	264	3.483e-176	540
WP_034071670.1	ARO:3005155	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_034072810.1	ARO:3003018	1.0	165	0	0	1	165	1	165	2.17e-106	333
WP_034075190.1	ARO:3005156	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_034080264.1	ARO:3002281	1.0	266	0	0	1	266	1	266	8.507e-176	539
WP_034081664.1	ARO:3005157	1.0	397	0	0	1	397	1	397	3.226e-270	819
WP_034169466.1	ARO:3003210	1.0	138	0	0	1	138	1	138	9.337999999999999e-94	295
WP_034612711.1	ARO:3005158	1.0	281	0	0	1	281	1	281	4.666e-190	581
WP_034670108.1	ARO:3005159	1.0	273	0	0	1	273	1	273	1.245e-183	562
WP_034688190.1	ARO:3005160	1.0	273	0	0	1	273	1	273	1.245e-183	562
WP_034735227.1	ARO:3004768	1.0	292	0	0	1	292	1	292	2.427e-194	594
WP_034735890.1	ARO:3002257	1.0	243	0	0	1	243	1	243	2.9989999999999998e-167	513
WP_035202393.1	ARO:3002623	1.0	256	0	0	1	256	1	256	1.073e-176	541
WP_035895532.1	ARO:3001975	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_036428783.1	ARO:3004606	1.0	251	0	0	1	251	1	251	1.4869999999999999e-170	523
WP_037428895.1	ARO:3001501	1.0	265	0	0	1	265	1	265	2.287e-181	555
WP_038333643.1	ARO:3004463	1.0	235	0	0	1	235	1	235	7.300000000000001e-162	497
WP_038348285.1	ARO:3003147	1.0	274	0	0	1	274	1	274	1.189e-184	565
WP_038348482.1	ARO:3003149	1.0	274	0	0	1	274	1	274	1.189e-184	565
WP_038348957.1	ARO:3003148	1.0	274	0	0	1	274	1	274	5.873000000000001e-184	563
WP_038350216.1	ARO:3001496	1.0	274	0	0	1	274	1	274	2.901e-183	561
WP_038404949.1	ARO:3002529	1.0	158	0	0	1	158	1	158	1.507e-98	310
WP_038405930.1	ARO:3003851	1.0	383	0	0	1	383	1	383	7.778999999999999e-262	794
WP_038563636.1	ARO:3000602	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
WP_038640920.1	ARO:3002726	1.0	214	0	0	1	214	2	215	1.218e-145	449
WP_038813458.1	ARO:3003617	1.0	253	0	0	1	253	1	253	1.972e-168	517
WP_038851696.1	ARO:3003609	1.0	257	0	0	1	257	1	257	8.09e-172	527
WP_038976851.1	ARO:3001041	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_039023136.1	ARO:3002053	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_039026394.1	ARO:3004139	1.0	541	0	0	1	541	1	541	0.0	1129
WP_039034975.1	ARO:3002708	1.0	218	0	0	1	218	1	218	3.418e-153	471
WP_039099030.1	ARO:3001656	1.0	274	0	0	1	274	1	274	2.901e-183	561
WP_039103359.1	ARO:3002473	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_039139170.1	ARO:3004455	1.0	216	0	0	1	216	1	216	8.345999999999999e-151	464
WP_039208445.1	ARO:3001598	1.0	274	0	0	1	274	1	274	1.083e-185	568
WP_039272978.1	ARO:3003172	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_039819893.1	ARO:3002205	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_039902635.1	ARO:3005339	1.0	279	0	0	1	279	1	279	1.5050000000000002e-184	565
WP_040129485.1	ARO:3002514	1.0	390	0	0	1	390	1	390	2.1879999999999998e-262	796
WP_040184286.1	ARO:3004337	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_040197984.1	ARO:3001383	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_041816295.1	ARO:3004759	1.0	262	0	0	1	262	1	262	9.803e-181	553
WP_042004849.1	ARO:3001963	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_042027926.1	ARO:3004450	1.0	382	0	0	1	382	1	382	5.3e-257	780
WP_042065300.1	ARO:3000884	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_042308119.1	ARO:3002781	1.0	214	0	0	1	214	1	214	1.218e-145	449
WP_042649074.1	ARO:3004503	1.0	540	0	0	1	540	1	540	0.0	1129
WP_042649345.1	ARO:3002191	1.0	383	0	0	1	383	1	383	6.090000000000001e-256	777
WP_042846365.1	ARO:3004441	1.0	400	0	0	1	400	1	400	1.7219999999999999e-261	794
WP_042862936.1	ARO:3002204	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
WP_042888870.1	ARO:3004647	0.978	380	8	0	1	380	1	380	9.203e-250	759
WP_042962442.1	ARO:3003606	1.0	257	0	0	1	257	1	257	8.09e-172	527
WP_043089496.1	ARO:3002502	0.997	397	1	0	1	397	1	397	6.536e-271	821
WP_043774378.1	ARO:3004454	0.961	207	8	0	1	207	1	207	5.212e-143	441
WP_043875313.1	ARO:3004839	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_043907054.1	ARO:3001778	1.0	265	0	0	1	265	1	265	5.083e-181	554
WP_044059783.1	ARO:3002852	1.0	150	0	0	1	150	1	150	3.134e-103	323
WP_044103626.1	ARO:3002376	0.996	299	1	0	1	299	1	299	9.532e-200	610
WP_044424439.1	ARO:3002585	1.0	172	0	0	13	184	1	172	1.875e-117	366
WP_044522859.1	ARO:3002420	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_044614545.1	ARO:3002458	1.0	286	0	0	1	286	1	286	1.3119999999999999e-189	580
WP_044699195.1	ARO:3002059	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_044702041.1	ARO:3001901	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_045219048.1	ARO:3003599	1.0	275	0	0	1	275	1	275	5.9e-193	589
WP_045219469.1	ARO:3003600	1.0	271	0	0	1	271	1	271	1.133e-183	562
WP_045351092.1	ARO:3001845	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_045418072.1	ARO:3002169	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_045475347.1	ARO:3005334	1.0	177	0	0	1	177	1	177	8.325e-123	381
WP_045620946.1	ARO:3001828	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_045912044.1	ARO:3002331	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_046275846.1	ARO:3002083	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
WP_046619698.1	ARO:3002457	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_046661070.1	ARO:3001638	1.0	274	0	0	1	274	1	274	5.349e-185	566
WP_046664169.1	ARO:3003198	1.0	252	0	0	1	252	1	252	2.616e-173	531
WP_046693238.1	ARO:3005244	1.0	383	0	0	1	383	1	383	7.778999999999999e-262	794
WP_046808255.1	ARO:3004788	1.0	295	0	0	1	295	1	295	2.7950000000000003e-194	594
WP_046991607.1	ARO:3003620	1.0	253	0	0	1	253	1	253	3.634e-170	522
WP_047028173.1	ARO:3000896	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_047211550.1	ARO:3002841	1.0	212	0	0	1	212	1	212	4.12e-148	456
WP_047354536.1	ARO:3001840	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_047665864.1	ARO:3002316	1.0	293	0	0	1	293	1	293	2.318e-195	597
WP_047731800.1	ARO:3002716	1.0	214	0	0	1	214	13	226	5.476e-146	450
WP_048216435.1	ARO:3002732	1.0	214	0	0	1	214	13	226	2.463e-146	451
WP_048233550.1	ARO:3002553	0.972	144	4	0	6	149	1	144	1.4399999999999998e-94	298
WP_048235862.1	ARO:3001015	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_048241752.1	ARO:3002052	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_048321520.1	ARO:3002494	1.0	378	0	0	1	378	1	378	4.819e-256	777
WP_048330117.1	ARO:3002469	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_048334865.1	ARO:3002425	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_048627819.1	ARO:3001458	1.0	289	0	0	1	289	1	289	1.9199999999999998e-195	597
WP_048717443.1	ARO:3004033	1.0	578	0	0	1	578	1	578	0.0	1154
WP_048806429.1	ARO:3001456	1.0	285	0	0	1	285	1	285	9.465000000000001e-193	589
WP_048880934.1	ARO:3001547	1.0	276	0	0	1	276	1	276	7.085e-183	560
WP_049068184.1	ARO:3001642	1.0	274	0	0	1	274	1	274	1.189e-184	565
WP_049101515.1	ARO:3002392	1.0	290	0	0	1	290	1	290	3.5199999999999997e-189	579
WP_049122279.1	ARO:3002175	1.0	381	0	0	1	381	1	381	7.768e-261	791
WP_049156962.1	ARO:3002461	1.0	286	0	0	1	286	1	286	3.201e-188	576
WP_049243320.1	ARO:3002140	1.0	379	0	0	1	379	1	379	1.231e-254	773
WP_049554487.1	ARO:3004036	1.0	579	0	0	1	579	1	579	0.0	1162
WP_049581961.1	ARO:3002480	1.0	274	0	0	1	274	1	274	2.6420000000000003e-184	564
WP_049589868.1	ARO:3003689	1.0	541	0	0	1	541	1	541	0.0	1110
WP_049637349.1	ARO:3002365	1.0	308	0	0	1	308	1	308	1.325e-200	613
WP_050041693.1	ARO:3004682	1.0	262	0	0	1	262	1	262	8.494e-174	533
WP_050190632.1	ARO:3001392	1.0	286	0	0	1	286	1	286	1.196e-190	583
WP_050364506.1	ARO:3000592	1.0	291	0	0	1	291	1	291	1.845e-205	626
WP_050737109.1	ARO:3003589	1.0	292	0	0	1	292	1	292	2.212e-195	597
WP_050945244.1	ARO:3002672	1.0	220	0	0	1	220	1	220	7.605e-154	473
WP_052157330.1	ARO:3004786	1.0	262	0	0	1	262	1	262	5.319e-179	548
WP_052238312.1	ARO:3002850	1.0	150	0	0	1	150	1	150	3.134e-103	323
WP_052259183.1	ARO:3003106	0.993	301	2	0	1	301	1	301	7.920999999999999e-203	619
WP_052266736.1	ARO:3001461	1.0	283	0	0	1	283	1	283	8.612e-193	589
WP_052413554.1	ARO:3002658	1.0	307	0	0	1	307	1	307	4.307e-204	623
WP_052793969.1	ARO:3003621	1.0	248	0	0	1	248	1	248	1.23e-162	500
WP_052805187.1	ARO:3003607	1.0	257	0	0	1	257	1	257	1.7979999999999998e-171	526
WP_052944427.1	ARO:3000902	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_053032028.1	ARO:3004671	1.0	139	0	0	1	139	1	139	9.801e-94	295
WP_053064676.1	ARO:3002403	1.0	290	0	0	1	290	1	290	1.584e-189	580
WP_053073497.1	ARO:3001858	1.0	292	0	0	1	292	1	292	2.212e-195	597
WP_053138477.1	ARO:3002828	1.0	550	0	0	1	550	1	550	0.0	1101
WP_053138973.1	ARO:3001303	1.0	259	0	0	1	259	1	259	3.02e-175	537
WP_053138975.1	ARO:3000463	1.0	417	0	0	1	417	1	417	3.4830000000000004e-288	872
WP_053444694.1	ARO:3003649	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_053821788.1	ARO:3004332	1.0	547	0	0	1	547	1	547	0.0	1134
WP_054428802.1	ARO:3003611	1.0	275	0	0	1	275	1	275	2.9150000000000003e-192	587
WP_054505840.1	ARO:3001609	1.0	275	0	0	1	275	1	275	3.2e-191	584
WP_054890630.1	ARO:3003207	1.0	132	0	0	1	132	1	132	4.6299999999999995e-90	284
WP_055314004.1	ARO:3000931	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_055314508.1	ARO:3001390	1.0	286	0	0	1	286	1	286	5.379e-191	584
WP_055321263.1	ARO:3002170	1.0	381	0	0	1	381	1	381	7.768e-261	791
WP_055545096.1	ARO:3002593	0.993	157	1	0	1	157	20	176	1.9739999999999998e-103	324
WP_055641627.1	ARO:3001265	1.0	336	0	0	1	336	1	336	1.506e-230	701
WP_057046497.1	ARO:3001623	1.0	274	0	0	1	274	1	274	2.6420000000000003e-184	564
WP_057053864.1	ARO:3001528	1.0	274	0	0	1	274	1	274	1.189e-184	565
WP_057066208.1	ARO:3001679	1.0	274	0	0	1	274	1	274	2.4069999999999998e-185	567
WP_057089822.1	ARO:3001608	1.0	273	0	0	1	273	1	273	5.602e-184	563
WP_057094079.1	ARO:3001443	1.0	274	0	0	1	274	1	274	1.083e-185	568
WP_057215100.1	ARO:3002440	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_057280848.1	ARO:3003005	1.0	321	0	0	1	321	1	321	8.785000000000001e-212	646
WP_057493474.1	ARO:3003199	1.0	153	0	0	1	153	1	153	1.7930000000000003e-102	321
WP_057689930.1	ARO:3001485	1.0	275	0	0	1	275	1	275	6.157e-184	563
WP_057691006.1	ARO:3003884	1.0	383	0	0	1	383	1	383	3.84e-261	792
WP_057691114.1	ARO:3005245	1.0	386	0	0	1	386	1	386	1.654e-263	799
WP_058128316.1	ARO:3005309	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_058129018.1	ARO:3005305	1.0	397	0	0	1	397	1	397	1.4520000000000002e-270	820
WP_058132644.1	ARO:3005318	1.0	275	0	0	1	275	1	275	4.652e-187	572
WP_058161279.1	ARO:3005300	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_058169253.1	ARO:3004343	1.0	397	0	0	1	397	1	397	2.9420000000000003e-271	822
WP_058169941.1	ARO:3005274	1.0	397	0	0	1	397	1	397	6.536e-271	821
WP_058177653.1	ARO:3001802	1.0	275	0	0	1	275	1	275	9.416999999999999e-188	574
WP_058179966.1	ARO:3002537	1.0	272	0	0	1	272	1	272	2.6400000000000002e-183	561
